Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
49, LOC_CITY_NAME_KUMASI, 22.8, BUILDING_WALLS, 68.4, 50, 3.2
49, LOC_CITY_NAME_PRESLAV, 32.4, UNIT_CROSSBOWMAN, 117.0, 90, 5.4
49, LOC_CITY_NAME_RA_KEDET, 38.6, DISTRICT_COMMERCIAL_HUB, 129.9, 92, 32.9
49, LOC_CITY_NAME_MEMPHIS, 36.0, BUILDING_CHICHEN_ITZA, 134.5, 355, 0.0
49, LOC_CITY_NAME_SWENETT, 38.3, UNIT_KNIGHT, 38.3, 100, 0.0
49, LOC_CITY_NAME_IWNW, 21.3, DISTRICT_COMMERCIAL_HUB, 62.7, 92, 0.0
49, LOC_CITY_NAME_NEKHEN, 19.7, BUILDING_LIGHTHOUSE, 51.9, 60, 0.0
49, LOC_CITY_NAME_AKHETATEN, 31.3, BUILDING_STABLE, 60.9, 45, 5.5
49, LOC_CITY_NAME_SENA, 19.8, DISTRICT_CAMPUS, 52.6, 95, 0.0
49, LOC_CITY_NAME_BABYLON_STK, 61.6, BUILDING_ALCHEMICAL_SOCIETY, 61.6, 90, 0.0
49, LOC_CITY_NAME_BORSIPPA, 81.2, BUILDING_ALCHEMICAL_SOCIETY, 81.2, 90, 0.0
49, LOC_CITY_NAME_KARKAR, 50.4, UNIT_BUILDER, 50.4, 57, 0.0
49, LOC_CITY_NAME_DUR_KURIGALZU, 40.4, BUILDING_PALGUM, 40.4, 40, 0.0
49, LOC_CITY_NAME_ESHNUNNA, 33.6, DISTRICT_CAMPUS, 102.6, 78, 24.6
49, LOC_CITY_NAME_MASHKAN_SHAPIR, 25.5, DISTRICT_HARBOR, 62.6, 60, 2.6
49, LOC_CITY_NAME_MALGIUM, 10.4, DISTRICT_HARBOR, 17.4, 60, 0.0
49, LOC_CITY_NAME_DURMUTI, 8.1, DISTRICT_COMMERCIAL_HUB, 12.8, 92, 0.0
49, LOC_CITY_NAME_NERIBTUM, 9.9, DISTRICT_COMMERCIAL_HUB, 9.9, 97, 0.0
49, LOC_CITY_NAME_PATNA, 61.9, UNIT_KNIGHT, 61.9, 100, 0.0
49, LOC_CITY_NAME_CHENNAI, 70.5, UNIT_KNIGHT, 70.5, 100, 0.0
49, LOC_CITY_NAME_DELHI, 74.3, UNIT_KNIGHT, 74.3, 100, 0.0
49, LOC_CITY_NAME_CALCUTTA, 19.7, DISTRICT_HOLY_SITE, 95.8, 80, 15.8
49, LOC_CITY_NAME_MUMBAI, 18.6, DISTRICT_HOLY_SITE, 82.5, 92, 0.0
49, LOC_CITY_NAME_JABALPUR, 10.4, DISTRICT_HOLY_SITE, 39.4, 95, 0.0
49, LOC_CITY_NAME_TRIVANDRUM, 9.3, BUILDING_OLD_GOD_OBELISK, 38.3, 30, 8.3
49, LOC_CITY_NAME_NIANI, 18.4, BUILDING_PETRA, 34.9, 200, 0.0
49, LOC_CITY_NAME_TIMBUKTU, 19.4, BUILDING_ORACLE, 37.8, 145, 0.0
49, LOC_CITY_NAME_WALATA, 31.7, UNIT_TRADER, 31.7, 38, 0.0
49, LOC_CITY_NAME_KUMBI_SALEH, 16.2, BUILDING_MARKET, 42.9, 60, 0.0
49, LOC_CITY_NAME_GAO, 9.7, DISTRICT_SUGUBA, 56.4, 47, 9.4
49, LOC_CITY_NAME_AWDAGHUST, 14.0, DISTRICT_HOLY_SITE, 85.9, 80, 5.9
49, LOC_CITY_NAME_KIRINA, 13.0, DISTRICT_HOLY_SITE, 83.6, 73, 10.6
49, LOC_CITY_NAME_KANGABA, 10.8, DISTRICT_HOLY_SITE, 57.2, 80, 0.0
49, LOC_CITY_NAME_NIORO, 9.7, DISTRICT_HOLY_SITE, 35.6, 85, 0.0
49, LOC_CITY_NAME_NTERET, 11.9, DISTRICT_SUGUBA, 11.9, 54, 0.0
49, LOC_CITY_NAME_JENNE, 3.2, DISTRICT_HOLY_SITE, 11.9, 92, 0.0
49, LOC_CITY_NAME_MEROE, 39.4, BUILDING_MARKET, 39.4, 60, 0.0
49, LOC_CITY_NAME_SEDEINGA, 61.5, UNIT_TRADER, 61.5, 41, 17.0
49, LOC_CITY_NAME_KERMA, 102.1, DISTRICT_INDUSTRIAL_ZONE, 102.1, 109, 0.0
49, LOC_CITY_NAME_KAWA, 31.3, UNIT_HEAVY_CHARIOT, 31.3, 32, 0.0
49, LOC_CITY_NAME_EL_KURRU, 17.9, DISTRICT_CAMPUS, 93.6, 85, 3.5
49, LOC_CITY_NAME_QASR_IBRIM, 14.7, DISTRICT_CAMPUS, 76.9, 85, 0.0
49, LOC_CITY_NAME_HEH, 9.3, BUILDING_MARKET, 9.3, 60, 0.0
49, LOC_CITY_NAME_SHAAT, 33.1, DISTRICT_ENCAMPMENT, 33.1, 109, 0.0
49, LOC_CITY_NAME_NURI, 53.3, DISTRICT_INDUSTRIAL_ZONE, 53.3, 67, 0.0
49, LOC_CITY_NAME_NERIBTUM, 18.0, DISTRICT_COMMERCIAL_HUB, 27.9, 97, 0.0
49, LOC_CITY_NAME_MASHKAN_SHAPIR, 39.6, DISTRICT_COMMERCIAL_HUB, 75.7, 85, 0.0
49, LOC_CITY_NAME_MEROE, 21.0, BUILDING_MARKET, 60.4, 60, 0.4
49, LOC_CITY_NAME_NURI, 50.4, DISTRICT_INDUSTRIAL_ZONE, 103.7, 67, 28.3
50, LOC_CITY_NAME_PELLA, 105.8, UNIT_MUSKETMAN, 105.8, 110, 0.0
50, LOC_CITY_NAME_ALEXANDRIA_TROAS, 75.3, UNIT_MUSKETMAN, 75.3, 110, 0.0
50, LOC_CITY_NAME_CHALKIDIKI, 75.0, BUILDING_CASTLE, 75.0, 100, 0.0
50, LOC_CITY_NAME_ALEXANDRIA_LATMUS, 26.0, PROJECT_ENHANCE_DISTRICT_CAMPUS, 76.2, 70, 45.4
50, LOC_CITY_NAME_FEZ, 72.6, UNIT_MUSKETMAN, 72.6, 110, 0.0
50, LOC_CITY_NAME_METHONE, 31.6, UNIT_COURSER, 63.3, 90, 0.0
50, LOC_CITY_NAME_BUENOS_AIRES, 85.9, UNIT_KNIGHT, 85.9, 100, 0.0
50, LOC_CITY_NAME_RIO_DE_JANEIRO, 127.7, UNIT_BUILDER, 127.7, 65, 13.3
50, LOC_CITY_NAME_SAO_PAULO, 32.2, PROJECT_ENHANCE_DISTRICT_THEATER, 68.9, 68, 49.6
50, LOC_CITY_NAME_FORTALEZA, 64.5, UNIT_CROSSBOWMAN, 122.7, 90, 49.1
50, LOC_CITY_NAME_CURITIBA, 27.0, PROJECT_ENHANCE_DISTRICT_THEATER, 79.1, 68, 51.9
50, LOC_CITY_NAME_SALVADOR, 73.1, BUILDING_TEMPLE, 130.2, 60, 70.2
50, LOC_CITY_NAME_JERUSALEM, 47.0, DISTRICT_HOLY_SITE, 109.1, 102, 7.1
50, LOC_CITY_NAME_PORTO_ALEGRE, 54.2, BUILDING_ALCHEMICAL_SOCIETY, 54.2, 90, 0.0
50, LOC_CITY_NAME_AACHEN, 120.4, UNIT_TREBUCHET, 120.4, 100, 2.5
50, LOC_CITY_NAME_MAGDEBURG, 145.3, BUILDING_CASTLE, 145.3, 100, 0.0
50, LOC_CITY_NAME_COLOGNE, 124.6, BUILDING_MUSEUM_ARTIFACT, 124.6, 145, 0.0
50, LOC_CITY_NAME_DORTMUND, 80.3, DISTRICT_THEATER, 158.6, 102, 56.6
50, LOC_CITY_NAME_HEIDELBERG, 88.0, UNIT_BUILDER, 88.0, 61, 19.3
50, LOC_CITY_NAME_MAINZ, 44.3, BUILDING_AMPHITHEATER, 44.3, 60, 0.0
50, LOC_CITY_HA_NOI, 127.0, UNIT_MILITARY_ENGINEER, 127.0, 85, 36.0
50, LOC_CITY_HUE, 158.1, UNIT_KNIGHT, 158.1, 100, 10.3
50, LOC_CITY_QUANG_TRI, 167.3, BUILDING_TEMPLE, 167.3, 60, 69.1
50, LOC_CITY_HOI_AN, 177.0, BUILDING_TEMPLE, 177.0, 60, 42.2
50, LOC_CITY_HOA_LU, 88.8, DISTRICT_THANH, 88.8, 56, 32.8
50, LOC_CITY_DONG_HOI, 90.2, BUILDING_TEMPLE, 90.2, 60, 4.6
50, LOC_CITY_NAME_ROME, 50.2, PROJECT_ENHANCE_DISTRICT_CAMPUS, 113.1, 73, 115.9
50, LOC_CITY_NAME_ARRETIUM, 77.5, PROJECT_ENHANCE_DISTRICT_CAMPUS, 77.5, 73, 28.3
50, LOC_CITY_NAME_ARPINUM, 144.0, UNIT_KNIGHT, 144.0, 100, 0.0
50, LOC_CITY_NAME_LUGDUNUM, 118.4, DISTRICT_ENTERTAINMENT_COMPLEX, 118.4, 69, 7.6
50, LOC_CITY_NAME_CUMAE, 63.0, UNIT_MUSKETMAN, 171.9, 110, 78.0
50, LOC_CITY_NAME_BRUNDISIUM, 60.6, BUILDING_CASTLE, 60.6, 100, 0.0
50, LOC_CITY_NAME_HATTUSA, 10.4, PROJECT_ENHANCE_DISTRICT_CAMPUS, 60.8, 56, 4.8
50, LOC_CITY_NAME_JOHANNESBURG, 28.8, UNIT_CROSSBOWMAN, 28.8, 90, 0.0
50, LOC_CITY_NAME_LISBON, 27.6, UNIT_CROSSBOWMAN, 55.2, 90, 0.0
50, LOC_CITY_NAME_YEREVAN, 11.6, UNIT_TRADER, 45.6, 36, 9.6
50, LOC_CITY_NAME_KUMASI, 32.4, UNIT_CROSSBOWMAN, 32.4, 90, 0.0
50, LOC_CITY_NAME_RA_KEDET, 69.6, UNIT_SIEGE_TOWER, 69.6, 50, 0.0
50, LOC_CITY_NAME_MEMPHIS, 36.0, BUILDING_CHICHEN_ITZA, 170.5, 355, 0.0
50, LOC_CITY_NAME_SWENETT, 38.3, UNIT_KNIGHT, 76.6, 100, 0.0
50, LOC_CITY_NAME_IWNW, 23.6, DISTRICT_COMMERCIAL_HUB, 86.2, 92, 0.0
50, LOC_CITY_NAME_NEKHEN, 19.7, BUILDING_LIGHTHOUSE, 71.6, 60, 11.6
50, LOC_CITY_NAME_AKHETATEN, 29.8, BUILDING_GRANARY, 29.8, 32, 0.0
50, LOC_CITY_NAME_SENA, 19.8, DISTRICT_CAMPUS, 72.5, 95, 0.0
50, LOC_CITY_NAME_SHEDET, 6.6, DISTRICT_ENCAMPMENT, 6.6, 97, 0.0
50, LOC_CITY_NAME_BABYLON_STK, 49.9, BUILDING_ALCHEMICAL_SOCIETY, 111.5, 90, 18.0
50, LOC_CITY_NAME_BORSIPPA, 46.4, BUILDING_ALCHEMICAL_SOCIETY, 127.6, 90, 36.5
50, LOC_CITY_NAME_KARKAR, 43.9, UNIT_BUILDER, 94.3, 57, 37.5
50, LOC_CITY_NAME_DUR_KURIGALZU, 26.7, DISTRICT_CAMPUS, 26.7, 80, 0.0
50, LOC_CITY_NAME_ESHNUNNA, 58.2, BUILDING_LIBRARY, 58.2, 45, 0.0
50, LOC_CITY_NAME_MASHKAN_SHAPIR, 20.9, DISTRICT_COMMERCIAL_HUB, 96.6, 85, 11.6
50, LOC_CITY_NAME_MALGIUM, 12.8, DISTRICT_HARBOR, 30.2, 60, 0.0
50, LOC_CITY_NAME_DURMUTI, 12.8, DISTRICT_COMMERCIAL_HUB, 25.5, 92, 0.0
50, LOC_CITY_NAME_NERIBTUM, 12.8, DISTRICT_COMMERCIAL_HUB, 40.7, 97, 0.0
50, LOC_CITY_NAME_PATNA, 57.2, UNIT_KNIGHT, 119.2, 100, 0.0
50, LOC_CITY_NAME_CHENNAI, 70.5, UNIT_KNIGHT, 140.9, 100, 7.6
50, LOC_CITY_NAME_DELHI, 57.2, UNIT_KNIGHT, 131.6, 100, 4.5
50, LOC_CITY_NAME_CALCUTTA, 35.6, DISTRICT_COMMERCIAL_HUB, 35.6, 85, 0.0
50, LOC_CITY_NAME_MUMBAI, 18.6, DISTRICT_HOLY_SITE, 101.1, 92, 9.1
50, LOC_CITY_NAME_JABALPUR, 12.8, DISTRICT_HOLY_SITE, 52.2, 95, 0.0
50, LOC_CITY_NAME_TRIVANDRUM, 17.5, DISTRICT_HOLY_SITE, 17.5, 104, 0.0
50, LOC_CITY_NAME_NIANI, 22.7, BUILDING_PETRA, 57.6, 200, 0.0
50, LOC_CITY_NAME_TIMBUKTU, 22.7, BUILDING_ORACLE, 60.5, 145, 0.0
50, LOC_CITY_NAME_WALATA, 19.4, UNIT_TRADER, 51.1, 39, 12.1
50, LOC_CITY_NAME_KUMBI_SALEH, 17.4, BUILDING_MARKET, 60.3, 60, 0.3
50, LOC_CITY_NAME_GAO, 19.1, BUILDING_GRANARY, 19.1, 32, 0.0
50, LOC_CITY_NAME_AWDAGHUST, 19.9, BUILDING_SHRINE, 19.9, 35, 0.0
50, LOC_CITY_NAME_KIRINA, 25.7, DISTRICT_SUGUBA, 25.7, 51, 0.0
50, LOC_CITY_NAME_KANGABA, 10.8, DISTRICT_HOLY_SITE, 68.0, 80, 0.0
50, LOC_CITY_NAME_NIORO, 9.7, DISTRICT_HOLY_SITE, 45.3, 85, 0.0
50, LOC_CITY_NAME_NTERET, 13.0, DISTRICT_SUGUBA, 24.8, 54, 0.0
50, LOC_CITY_NAME_JENNE, 5.4, DISTRICT_HOLY_SITE, 17.3, 92, 0.0
50, LOC_CITY_NAME_MEROE, 49.2, UNIT_TRADER, 49.2, 42, 0.0
50, LOC_CITY_NAME_SEDEINGA, 78.5, BUILDING_MARKET, 78.5, 60, 1.5
50, LOC_CITY_NAME_KERMA, 68.5, DISTRICT_INDUSTRIAL_ZONE, 170.6, 109, 41.8
50, LOC_CITY_NAME_KAWA, 23.2, UNIT_HEAVY_CHARIOT, 54.5, 32, 22.5
50, LOC_CITY_NAME_EL_KURRU, 14.9, UNIT_BUILDER, 14.9, 69, 0.0
50, LOC_CITY_NAME_QASR_IBRIM, 14.7, DISTRICT_CAMPUS, 91.5, 85, 2.3
50, LOC_CITY_NAME_HEH, 15.1, BUILDING_MARKET, 24.4, 60, 0.0
50, LOC_CITY_NAME_SHAAT, 25.7, DISTRICT_ENCAMPMENT, 58.8, 109, 0.0
50, LOC_CITY_NAME_NURI, 42.2, BUILDING_GRANARY, 42.2, 32, 0.0
51, LOC_CITY_NAME_PELLA, 103.3, UNIT_MUSKETMAN, 209.1, 110, 125.4
51, LOC_CITY_NAME_ALEXANDRIA_TROAS, 40.2, UNIT_MUSKETMAN, 115.5, 110, 15.7
51, LOC_CITY_NAME_CHALKIDIKI, 77.2, BUILDING_CASTLE, 152.2, 100, 34.5
51, LOC_CITY_NAME_ALEXANDRIA_LATMUS, 121.0, DISTRICT_ENCAMPMENT, 121.0, 107, 0.0
51, LOC_CITY_NAME_FEZ, 57.4, UNIT_MUSKETMAN, 129.9, 110, 34.6
51, LOC_CITY_NAME_METHONE, 34.4, UNIT_COURSER, 97.7, 90, 16.5
51, LOC_CITY_NAME_BUENOS_AIRES, 42.1, UNIT_KNIGHT, 128.0, 100, 38.7
51, LOC_CITY_NAME_RIO_DE_JANEIRO, 38.3, PROJECT_ENHANCE_DISTRICT_COMMERCIAL_HUB, 38.3, 72, 0.0
51, LOC_CITY_NAME_SAO_PAULO, 135.1, BUILDING_ALCHEMICAL_SOCIETY, 135.1, 90, 0.0
51, LOC_CITY_NAME_FORTALEZA, 98.5, UNIT_CROSSBOWMAN, 98.5, 90, 0.0
51, LOC_CITY_NAME_CURITIBA, 49.3, PROJECT_ENHANCE_DISTRICT_THEATER, 49.3, 72, 0.0
51, LOC_CITY_NAME_SALVADOR, 150.2, DISTRICT_CAMPUS, 150.2, 104, 0.0
51, LOC_CITY_NAME_JERUSALEM, 56.8, BUILDING_SHRINE, 56.8, 35, 14.7
51, LOC_CITY_NAME_PORTO_ALEGRE, 52.4, BUILDING_ALCHEMICAL_SOCIETY, 106.6, 90, 16.6
51, LOC_CITY_NAME_AACHEN, 113.2, UNIT_BUILDER, 113.2, 63, 44.9
51, LOC_CITY_NAME_MAGDEBURG, 74.5, UNIT_BUILDER, 74.5, 65, 9.5
51, LOC_CITY_NAME_COLOGNE, 121.4, BUILDING_MUSEUM_ARTIFACT, 246.1, 145, 101.1
51, LOC_CITY_NAME_DORTMUND, 139.0, BUILDING_AMPHITHEATER, 139.0, 60, 22.4
51, LOC_CITY_NAME_HEIDELBERG, 79.2, UNIT_KNIGHT, 79.2, 100, 0.0
51, LOC_CITY_NAME_MAINZ, 44.2, BUILDING_AMPHITHEATER, 88.5, 60, 28.5
51, LOC_CITY_NAME_DORTMUND, 41.4, BUILDING_MUSEUM_ARTIFACT, 41.4, 145, 0.0
51, LOC_CITY_HA_NOI, 165.2, BUILDING_TEMPLE, 165.2, 60, 69.1
51, LOC_CITY_HUE, 120.6, BUILDING_TEMPLE, 120.6, 60, 50.3
51, LOC_CITY_QUANG_TRI, 219.8, UNIT_BUILDER, 219.8, 67, 80.9
51, LOC_CITY_HOI_AN, 168.6, BUILDING_MEETING_HOUSE, 168.6, 95, 31.4
51, LOC_CITY_HOA_LU, 140.4, BUILDING_MEETING_HOUSE, 140.4, 95, 12.6
51, LOC_CITY_DONG_HOI, 82.6, DISTRICT_CAMPUS, 82.6, 104, 0.0
51, LOC_CITY_CAN_THO, 72.6, UNIT_SETTLER, 72.6, 130, 0.0
51, LOC_CITY_NAME_VILNIUS, 50.5, BUILDING_WALLS, 50.5, 50, 13.4
51, LOC_CITY_HOI_AN, 40.2, UNIT_MUSKETMAN, 40.2, 110, 0.0
51, LOC_CITY_NAME_ROME, 250.5, BUILDING_TEMPLE, 250.5, 60, 74.6
51, LOC_CITY_NAME_ARRETIUM, 138.3, DISTRICT_ENCAMPMENT, 138.3, 112, 0.0
51, LOC_CITY_NAME_ARPINUM, 79.3, UNIT_KNIGHT, 79.3, 100, 0.0
51, LOC_CITY_NAME_LUGDUNUM, 86.3, BUILDING_TEMPLE, 86.3, 60, 18.7
51, LOC_CITY_NAME_CUMAE, 126.8, UNIT_MUSKETMAN, 126.8, 110, 0.0
51, LOC_CITY_NAME_BRUNDISIUM, 71.4, BUILDING_CASTLE, 132.0, 100, 15.6
51, LOC_CITY_NAME_HATTUSA, 15.2, UNIT_TRADER, 15.2, 35, 0.0
51, LOC_CITY_NAME_JOHANNESBURG, 22.8, UNIT_CROSSBOWMAN, 51.6, 90, 0.0
51, LOC_CITY_NAME_LISBON, 27.6, UNIT_CROSSBOWMAN, 82.8, 90, 0.0
51, LOC_CITY_NAME_YEREVAN, 63.6, BUILDING_CASTLE, 63.6, 100, 0.0
51, LOC_CITY_NAME_KUMASI, 22.8, UNIT_CROSSBOWMAN, 55.2, 90, 0.0
51, LOC_CITY_NAME_RA_KEDET, 42.6, BUILDING_GREAT_BATH, 42.6, 90, 0.0
51, LOC_CITY_NAME_MEMPHIS, 38.3, BUILDING_CHICHEN_ITZA, 208.8, 355, 0.0
51, LOC_CITY_NAME_SWENETT, 35.6, UNIT_KNIGHT, 112.2, 100, 11.1
51, LOC_CITY_NAME_IWNW, 23.6, DISTRICT_COMMERCIAL_HUB, 109.8, 92, 14.8
51, LOC_CITY_NAME_NEKHEN, 31.4, DISTRICT_CAMPUS, 31.4, 97, 0.0
51, LOC_CITY_NAME_AKHETATEN, 24.4, BUILDING_GRANARY, 54.2, 32, 22.2
51, LOC_CITY_NAME_SENA, 18.5, DISTRICT_CAMPUS, 90.9, 95, 0.0
51, LOC_CITY_NAME_SHEDET, 6.2, DISTRICT_ENCAMPMENT, 12.8, 97, 0.0
51, LOC_CITY_NAME_BABYLON_STK, 71.1, UNIT_BUILDER, 71.1, 59, 0.0
51, LOC_CITY_NAME_BORSIPPA, 84.0, PROJECT_ENHANCE_DISTRICT_CAMPUS, 84.0, 72, 0.0
51, LOC_CITY_NAME_KARKAR, 81.3, UNIT_BUILDER, 81.3, 61, 0.0
51, LOC_CITY_NAME_DUR_KURIGALZU, 26.7, DISTRICT_CAMPUS, 53.4, 80, 0.0
51, LOC_CITY_NAME_ESHNUNNA, 34.8, BUILDING_ALCHEMICAL_SOCIETY, 34.8, 90, 0.0
51, LOC_CITY_NAME_MASHKAN_SHAPIR, 32.5, BUILDING_MARKET, 32.5, 60, 0.0
51, LOC_CITY_NAME_MALGIUM, 16.2, DISTRICT_HARBOR, 46.4, 60, 0.0
51, LOC_CITY_NAME_DURMUTI, 17.4, DISTRICT_COMMERCIAL_HUB, 42.9, 92, 0.0
51, LOC_CITY_NAME_NERIBTUM, 11.6, DISTRICT_COMMERCIAL_HUB, 52.3, 97, 0.0
51, LOC_CITY_NAME_PATNA, 57.2, UNIT_KNIGHT, 57.2, 100, 0.0
51, LOC_CITY_NAME_CHENNAI, 93.7, UNIT_KNIGHT, 93.7, 100, 0.0
51, LOC_CITY_NAME_DELHI, 65.7, UNIT_KNIGHT, 65.7, 100, 0.0
51, LOC_CITY_NAME_CALCUTTA, 19.7, DISTRICT_COMMERCIAL_HUB, 55.3, 85, 0.0
51, LOC_CITY_NAME_MUMBAI, 28.8, BUILDING_SHRINE, 28.8, 35, 0.0
51, LOC_CITY_NAME_JABALPUR, 12.8, DISTRICT_HOLY_SITE, 64.9, 95, 0.0
51, LOC_CITY_NAME_TRIVANDRUM, 10.4, DISTRICT_HOLY_SITE, 28.0, 104, 0.0
51, LOC_CITY_NAME_NIANI, 23.8, BUILDING_PETRA, 81.4, 200, 0.0
51, LOC_CITY_NAME_TIMBUKTU, 22.7, BUILDING_ORACLE, 83.2, 145, 0.0
51, LOC_CITY_NAME_WALATA, 32.6, BUILDING_GREAT_BATH, 32.6, 90, 0.0
51, LOC_CITY_NAME_KUMBI_SALEH, 18.6, BUILDING_GRANARY, 18.6, 32, 0.0
51, LOC_CITY_NAME_GAO, 9.7, BUILDING_GRANARY, 28.8, 32, 0.0
51, LOC_CITY_NAME_AWDAGHUST, 14.0, BUILDING_SHRINE, 33.9, 35, 0.0
51, LOC_CITY_NAME_KIRINA, 19.8, DISTRICT_SUGUBA, 45.6, 51, 0.0
51, LOC_CITY_NAME_KANGABA, 12.4, DISTRICT_HOLY_SITE, 80.4, 80, 0.0
51, LOC_CITY_NAME_NIORO, 11.2, DISTRICT_HOLY_SITE, 56.5, 85, 0.0
51, LOC_CITY_NAME_NTERET, 14.9, DISTRICT_SUGUBA, 39.7, 54, 0.0
51, LOC_CITY_NAME_JENNE, 8.7, DISTRICT_HOLY_SITE, 25.9, 92, 0.0
51, LOC_CITY_NAME_MEROE, 109.8, UNIT_CROSSBOWMAN, 109.8, 90, 0.0
51, LOC_CITY_NAME_SEDEINGA, 86.2, UNIT_CROSSBOWMAN, 86.2, 90, 0.0
51, LOC_CITY_NAME_KERMA, 99.8, BUILDING_ARENA, 99.8, 75, 0.0
51, LOC_CITY_NAME_KAWA, 62.9, DISTRICT_CAMPUS, 100.2, 109, 0.0
51, LOC_CITY_NAME_EL_KURRU, 11.5, UNIT_BUILDER, 26.4, 69, 0.0
51, LOC_CITY_NAME_QASR_IBRIM, 27.2, DISTRICT_ENCAMPMENT, 27.2, 104, 0.0
51, LOC_CITY_NAME_HEH, 17.4, BUILDING_MARKET, 41.8, 60, 0.0
51, LOC_CITY_NAME_SHAAT, 30.0, DISTRICT_ENCAMPMENT, 88.9, 109, 0.0
51, LOC_CITY_NAME_NURI, 34.3, DISTRICT_ENCAMPMENT, 34.3, 116, 0.0
51, LOC_CITY_NAME_MASHKAN_SHAPIR, 40.0, BUILDING_MARKET, 72.5, 60, 12.5
51, LOC_CITY_NAME_DURMUTI, 45.9, DISTRICT_COMMERCIAL_HUB, 88.8, 92, 0.0
51, LOC_CITY_NAME_MEROE, 45.0, UNIT_SPY, 45.0, 153, 0.0
52, LOC_CITY_NAME_PELLA, 209.7, UNIT_MILITARY_ENGINEER, 209.7, 85, 52.7
52, LOC_CITY_NAME_ALEXANDRIA_TROAS, 27.6, PROJECT_ENHANCE_DISTRICT_CAMPUS, 27.6, 73, 0.0
52, LOC_CITY_NAME_CHALKIDIKI, 76.3, UNIT_KNIGHT, 76.3, 100, 0.0
52, LOC_CITY_NAME_ALEXANDRIA_LATMUS, 114.8, BUILDING_STABLE, 114.8, 45, 31.5
52, LOC_CITY_NAME_FEZ, 88.5, UNIT_MUSKETMAN, 88.5, 110, 0.0
52, LOC_CITY_NAME_METHONE, 49.7, UNIT_PIKE_AND_SHOT, 49.7, 145, 0.0
52, LOC_CITY_NAME_BUENOS_AIRES, 79.6, UNIT_PIKE_AND_SHOT, 79.6, 145, 0.0
52, LOC_CITY_NAME_RIO_DE_JANEIRO, 34.1, PROJECT_ENHANCE_DISTRICT_COMMERCIAL_HUB, 72.4, 72, 51.8
52, LOC_CITY_NAME_SAO_PAULO, 96.6, UNIT_BUILDER, 96.6, 67, 29.6
52, LOC_CITY_NAME_FORTALEZA, 71.8, DISTRICT_THEATER, 71.8, 109, 0.0
52, LOC_CITY_NAME_CURITIBA, 31.9, PROJECT_ENHANCE_DISTRICT_THEATER, 81.2, 72, 57.3
52, LOC_CITY_NAME_SALVADOR, 80.0, BUILDING_SYNAGOGUE, 80.0, 95, 0.0
52, LOC_CITY_NAME_JERUSALEM, 67.1, BUILDING_TEMPLE, 67.1, 60, 0.0
52, LOC_CITY_NAME_PORTO_ALEGRE, 77.3, DISTRICT_HOLY_SITE, 77.3, 109, 0.0
52, LOC_CITY_NAME_SALVADOR, 40.0, BUILDING_SYNAGOGUE, 120.0, 95, 25.0
52, LOC_CITY_NAME_AACHEN, 60.9, PROJECT_ENHANCE_DISTRICT_CAMPUS, 60.9, 72, 0.0
52, LOC_CITY_NAME_MAGDEBURG, 35.5, PROJECT_ENHANCE_DISTRICT_THEATER, 35.5, 72, 0.0
52, LOC_CITY_NAME_COLOGNE, 234.6, DISTRICT_HANSA, 234.6, 37, 96.5
52, LOC_CITY_NAME_DORTMUND, 85.2, BUILDING_MUSEUM_ARTIFACT, 126.6, 145, 0.0
52, LOC_CITY_NAME_HEIDELBERG, 65.6, UNIT_KNIGHT, 144.8, 100, 61.5
52, LOC_CITY_NAME_MAINZ, 71.1, DISTRICT_CAMPUS, 71.1, 107, 0.0
52, LOC_CITY_NAME_BERLIN, 44.2, BUILDING_WALLS, 44.2, 50, 0.0
52, LOC_CITY_HA_NOI, 211.7, DISTRICT_ENTERTAINMENT_COMPLEX, 211.7, 67, 75.6
52, LOC_CITY_HUE, 174.0, BUILDING_MEETING_HOUSE, 174.0, 95, 28.7
52, LOC_CITY_QUANG_TRI, 182.4, UNIT_MILITARY_ENGINEER, 182.4, 85, 62.9
52, LOC_CITY_HOI_AN, 107.2, UNIT_MUSKETMAN, 147.4, 110, 64.7
52, LOC_CITY_HOA_LU, 106.7, BUILDING_BARRACKS, 106.7, 45, 49.1
52, LOC_CITY_DONG_HOI, 86.1, DISTRICT_CAMPUS, 168.6, 104, 64.6
52, LOC_CITY_CAN_THO, 40.3, UNIT_SETTLER, 113.0, 130, 0.0
52, LOC_CITY_NAME_VILNIUS, 82.7, BUILDING_GRANARY, 106.7, 32, 61.4
52, LOC_CITY_DONG_HOI, 83.6, BUILDING_BARRACKS, 83.6, 45, 0.0
52, LOC_CITY_NAME_ROME, 209.2, UNIT_BUILDER, 209.2, 55, 79.6
52, LOC_CITY_NAME_ARRETIUM, 110.0, BUILDING_TEMPLE, 110.0, 60, 50.0
52, LOC_CITY_NAME_ARPINUM, 79.3, UNIT_KNIGHT, 158.7, 100, 78.9
52, LOC_CITY_NAME_LUGDUNUM, 97.5, BUILDING_DAR_E_MEHR, 97.5, 95, 0.0
52, LOC_CITY_NAME_CUMAE, 81.2, DISTRICT_HOLY_SITE, 81.2, 112, 0.0
52, LOC_CITY_NAME_BRUNDISIUM, 70.7, BUILDING_GRANARY, 70.7, 32, 23.0
52, LOC_CITY_NAME_SETIA, 78.6, UNIT_SETTLER, 78.6, 130, 0.0
