Game Turn, Player, System, Tree, Node, Result, Data
40, 6, City LOC_CITY_NAME_SALVADOR, Build City Improvement, READY, Priority, 
40, 6, City LOC_CITY_NAME_SALVADOR, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
40, 6, City LOC_CITY_NAME_SALVADOR, Build City Improvement, READY, Contract Manager Decorator, No contract,
40, 6, City LOC_CITY_NAME_SALVADOR, Build City Improvement, READY, Build Unit, Not Building
40, 6, City LOC_CITY_NAME_SALVADOR, Build City Improvement, READY, Cancel Contract, No contract
40, 6, City LOC_CITY_NAME_SALVADOR, Build City Improvement, SUCCESS, Concurrent, 
40, 6, City LOC_CITY_NAME_SALVADOR, Build City Improvement, SUCCESS, Protect Unit, Protecting 0 units
40, 6, City LOC_CITY_NAME_SALVADOR, Build City Improvement, SUCCESS, Move Unit, Moving unit to 18 58
40, 6, City LOC_CITY_NAME_SALVADOR, Build City Improvement, SUCCESS, Build Improvement, Building Improvement: IMPROVEMENT_FARM
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City Building, RUNNING, Sequence, 
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City Building, SUCCESS, Decode Trigger, Building: BUILDING_CASTLE; Value: 355
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City Building, RUNNING, Contract Manager Decorator, 
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City Building, RUNNING, Add Goal Tech, TECH_CASTLES: Accepted/No civic submitted
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City Building, READY, Contract Manager Decorator, No contract,
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City Building, READY, Build Unit, Not Building
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, FAILURE, Sequence, 
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Decode Trigger, Improve: IMPROVEMENT_PLANTATION; Value: 443
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, FAILURE, Sequence, 
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Concurrent, 
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Reserve Plot, Reserving plot 17 64
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Priority, 
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Check Plot, Plot 17 64: Clear
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Sequence, 
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Priority, 
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Contract Manager Decorator, No contract,
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Build Unit, Not Building
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Cancel Contract, No contract
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Concurrent, 
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Protect Unit, 
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Move Unit, 
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Clear Plot, Clearing with 0
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, FAILURE, Sequence, 
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Priority, 
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Contract Manager Decorator, No contract,
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Build Unit, Not Building
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Cancel Contract, No contract
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, FAILURE, Concurrent, 
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, FAILURE, Protect Unit, 
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Move Unit, 
40, 6, City LOC_CITY_NAME_CURITIBA, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, RUNNING, Sequence, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Decode Trigger, District: DISTRICT_PRESERVE; Value: 721
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, RUNNING, Concurrent, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, RUNNING, Sequence, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, RUNNING, Contract Manager Decorator, Contract 565: waiting 10 of 10 turns,
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Purchase Plot, Purchase 13 60: Accepted on #565
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Reserve Plot, Reserving plot 13 60
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, SUCCESS, Contract Manager Decorator, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, SUCCESS, Add Goal Tech, No tech submitted/No civic submitted
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Sequence, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Priority, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Check Plot, Plot 13 60: FEATURE_FLOODPLAINS
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Sequence, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Contract Manager Decorator, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Priority, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Find Available Unit, Not seeking units
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Concurrent, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Protect Unit, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Move Unit, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Clear Plot, Clearing with 0
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Concurrent, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Contract Manager Decorator, No contract,
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Build Unit, Not Building
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Has Player Ability, --, Wonders, Failed
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Contract Manager Decorator, No contract,
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Sequence, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Priority, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Find Available Unit, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Contract Manager Decorator, No contract,
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Build Unit, Not Building
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Cancel Contract, No contract
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Move Unit, 
40, 6, City LOC_CITY_NAME_RIO_DE_JANEIRO, Build City District, READY, Build Production, Using builder charge at 13 60
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, RUNNING, Sequence, 
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Decode Trigger, Improve: IMPROVEMENT_FARM; Value: 256
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, RUNNING, Sequence, 
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Concurrent, 
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Reserve Plot, Reserving plot 12 54
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Priority, 
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Check Plot, Plot 12 54: Clear
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Sequence, 
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Priority, 
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Contract Manager Decorator, No contract,
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Build Unit, Not Building
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Cancel Contract, No contract
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Concurrent, 
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Protect Unit, 
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Move Unit, 
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Clear Plot, Clearing with 0
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, RUNNING, Sequence, 
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, SUCCESS, Priority, 
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, SUCCESS, Find Available Unit, Found: UNIT_BUILDER
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Contract Manager Decorator, Contract 738: running,
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Build Unit, UNIT_BUILDER: Building at 256.0
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, SUCCESS, Cancel Contract, Canceling contract 738
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, RUNNING, Concurrent, 
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, SUCCESS, Protect Unit, Protecting 0 units
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, RUNNING, Move Unit, Moving unit to 12 54
40, 6, City LOC_CITY_NAME_FORTALEZA, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Building, FAILURE, Sequence, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Building, READY, Decode Trigger, Building: BUILDING_TEMPLE; Value: 4197
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Building, READY, Contract Manager Decorator, Contract 630: waiting 0 of 5 turns,
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Building, READY, Add Goal Tech, CIVIC_THEOLOGY: Done
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Building, FAILURE, Contract Manager Decorator, No contract,
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Building, READY, Build Unit, Not Building
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, SUCCESS, Sequence, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Decode Trigger, District: DISTRICT_ENCAMPMENT; Value: 1405
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Concurrent, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Sequence, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Contract Manager Decorator, No contract,
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Purchase Plot, Not Buying anything
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Reserve Plot, Reserving plot 7 57
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Contract Manager Decorator, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, SUCCESS, Sequence, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Priority, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Check Plot, Plot 7 57: FEATURE_FOREST
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Sequence, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Contract Manager Decorator, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Priority, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Find Available Unit, Seeking: UNIT_BUILDER
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Concurrent, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Protect Unit, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Move Unit, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Clear Plot, Clearing with 0
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, SUCCESS, Concurrent, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, SUCCESS, Contract Manager Decorator, Contract 722: waiting 0 of 15 turns,
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Build Unit, DISTRICT_ENCAMPMENT: Done at 1405.0
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, SUCCESS, Has Player Ability, --, Wonders, Failed
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Contract Manager Decorator, Contract 722: waiting 0 of -1 turns,
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Sequence, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Priority, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Find Available Unit, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Contract Manager Decorator, No contract,
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Build Unit, Not Building
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Cancel Contract, No contract
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Move Unit, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City District, READY, Build Production, Using builder charge at 7 57
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, RUNNING, Sequence, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Decode Trigger, Improve: IMPROVEMENT_FARM; Value: 91
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, RUNNING, Sequence, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, RUNNING, Concurrent, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, SUCCESS, Reserve Plot, Reserving plot 8 55
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, RUNNING, Priority, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, FAILURE, Check Plot, Plot 8 55: Clear
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, RUNNING, Sequence, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, RUNNING, Priority, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, FAILURE, Find Available Unit, Seeking: UNIT_BUILDER
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, RUNNING, Contract Manager Decorator, Contract 739: running,
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Build Unit, UNIT_BUILDER: Building at 91.0
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Cancel Contract, Canceling contract 739
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Concurrent, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Protect Unit, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Move Unit, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Clear Plot, Clearing with 0
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Sequence, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Priority, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Find Available Unit, Seeking: UNIT_BUILDER
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Contract Manager Decorator, No contract,
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Build Unit, Not Building
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Cancel Contract, No contract
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Concurrent, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Protect Unit, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Move Unit, 
40, 6, City LOC_CITY_NAME_SAO_PAULO, Build City Improvement, READY, Build Improvement, Building Improvement: IMPROVEMENT_BARBARIAN_CAMP
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, RUNNING, Sequence, 
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Decode Trigger, District: DISTRICT_HOLY_SITE; Value: 794
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, RUNNING, Concurrent, 
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, RUNNING, Sequence, 
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, RUNNING, Contract Manager Decorator, Contract 676: waiting 5 of 10 turns,
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Purchase Plot, Purchase 20 56: Accepted on #676
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Reserve Plot, Reserving plot 20 56
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, SUCCESS, Contract Manager Decorator, 
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, SUCCESS, Add Goal Tech, No tech submitted/No civic submitted
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Sequence, 
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Priority, 
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Check Plot, Plot 20 56: FEATURE_FLOODPLAINS
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Sequence, 
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Contract Manager Decorator, 
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Add Goal Tech, No tech submitted/No civic submitted
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Priority, 
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Find Available Unit, Not seeking units
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Concurrent, 
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Protect Unit, 
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Move Unit, 
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Clear Plot, Clearing with 0
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Reserve Plot, Reserving plot -9999 -9999
40, 6, City LOC_CITY_NAME_JERUSALEM, Build City District, READY, Concurrent, 
