Game Turn, Event, Attacker, Unit, Defender, Unit, Mayhem, Current Total
58, Combat, 10, UNIT_SWORDSMAN, 3, UNIT_SCOUT, 1.0, 3898.0
58, Combat, 14, District, 7, UNIT_MAN_AT_ARMS, 1.0, 3899.0
58, Combat, 2, UNIT_KNIGHT, 6, UNIT_SKIRMISHER, 1.0, 3900.0
58, Death, 2, UNIT_KNIGHT, 6, UNIT_SKIRMISHER, 1.0, 3901.0
58, Combat, 2, UNIT_INDIAN_VARU, 5, UNIT_SKIRMISHER, 1.0, 3902.0
58, Death, 2, UNIT_INDIAN_VARU, 5, UNIT_SKIRMISHER, 1.0, 3903.0
58, Combat, 0, UNIT_CROSSBOWMAN, 5, UNIT_SKIRMISHER, 1.0, 3904.0
58, Combat, 0, UNIT_KNIGHT, 5, UNIT_SKIRMISHER, 1.0, 3905.0
58, Death, 0, UNIT_KNIGHT, 5, UNIT_SKIRMISHER, 1.0, 3906.0
58, Combat, 0, UNIT_KNIGHT, 5, UNIT_KNIGHT, 1.0, 3907.0
58, Death, 0, UNIT_KNIGHT, 5, UNIT_KNIGHT, 1.0, 3908.0
59, Declare war, 20, , 5, , 2.0, 3910.0
59, Declare war, 20, , 6, , 2.0, 3912.0
59, Declare war, 20, , 7, , 2.0, 3914.0
59, Declare war, 10, , 20, , 2.0, 3916.0
59, Declare war, 20, , 8, , 2.0, 3918.0
59, Declare war, 20, , 9, , 2.0, 3920.0
59, Declare war, 17, , 20, , 2.0, 3922.0
59, Declare war, 20, , 5, , 2.0, 3924.0
59, Declare war, 20, , 6, , 2.0, 3926.0
59, Declare war, 20, , 7, , 2.0, 3928.0
59, Declare war, 10, , 20, , 2.0, 3930.0
59, Declare war, 20, , 8, , 2.0, 3932.0
59, Declare war, 20, , 9, , 2.0, 3934.0
59, Declare war, 17, , 20, , 2.0, 3936.0
59, Declare war, 20, , 5, , 2.0, 3938.0
59, Declare war, 20, , 6, , 2.0, 3940.0
59, Declare war, 20, , 7, , 2.0, 3942.0
59, Declare war, 10, , 20, , 2.0, 3944.0
59, Declare war, 20, , 8, , 2.0, 3946.0
59, Declare war, 20, , 9, , 2.0, 3948.0
59, Declare war, 17, , 20, , 2.0, 3950.0
59, Declare war, 20, , 5, , 2.0, 3952.0
59, Declare war, 20, , 6, , 2.0, 3954.0
59, Declare war, 20, , 7, , 2.0, 3956.0
59, Declare war, 10, , 20, , 2.0, 3958.0
59, Declare war, 20, , 8, , 2.0, 3960.0
59, Declare war, 20, , 9, , 2.0, 3962.0
59, Declare war, 17, , 20, , 2.0, 3964.0
59, Declare war, 20, , 5, , 2.0, 3966.0
59, Declare war, 20, , 6, , 2.0, 3968.0
59, Declare war, 20, , 7, , 2.0, 3970.0
59, Declare war, 10, , 20, , 2.0, 3972.0
59, Declare war, 20, , 8, , 2.0, 3974.0
59, Declare war, 20, , 9, , 2.0, 3976.0
59, Declare war, 17, , 20, , 2.0, 3978.0
59, Declare war, 20, , 10, , 2.0, 3980.0
59, Declare war, 20, , 17, , 2.0, 3982.0
59, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_CROSSBOWMAN, 1.0, 3983.0
59, Death, 4, UNIT_CROSSBOWMAN, 9, UNIT_CROSSBOWMAN, 1.0, 3984.0
59, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_CROSSBOWMAN, 1.0, 3985.0
59, Combat, 5, UNIT_KNIGHT, 2, UNIT_INDIAN_VARU, 1.0, 3986.0
59, Combat, 5, UNIT_KNIGHT, 2, UNIT_INDIAN_VARU, 1.0, 3987.0
59, Death, 5, UNIT_KNIGHT, 2, UNIT_INDIAN_VARU, 1.0, 3988.0
59, Declare war, 17, , 0, , 2.0, 3990.0
59, Declare war, 18, , 17, , 2.0, 3992.0
59, Declare war, 17, , 1, , 2.0, 3994.0
59, Declare war, 13, , 17, , 2.0, 3996.0
59, Declare war, 17, , 2, , 2.0, 3998.0
59, Declare war, 17, , 3, , 2.0, 4000.0
59, Declare war, 17, , 4, , 2.0, 4002.0
59, Declare war, 12, , 17, , 2.0, 4004.0
59, Declare war, 14, , 17, , 2.0, 4006.0
59, Declare war, 20, , 17, , 2.0, 4008.0
59, Declare war, 17, , 0, , 2.0, 4010.0
59, Declare war, 18, , 17, , 2.0, 4012.0
59, Declare war, 17, , 1, , 2.0, 4014.0
59, Declare war, 13, , 17, , 2.0, 4016.0
59, Declare war, 17, , 2, , 2.0, 4018.0
59, Declare war, 17, , 3, , 2.0, 4020.0
59, Declare war, 17, , 4, , 2.0, 4022.0
59, Declare war, 12, , 17, , 2.0, 4024.0
59, Declare war, 14, , 17, , 2.0, 4026.0
59, Declare war, 20, , 17, , 2.0, 4028.0
59, Declare war, 17, , 0, , 2.0, 4030.0
59, Declare war, 18, , 17, , 2.0, 4032.0
59, Declare war, 17, , 1, , 2.0, 4034.0
59, Declare war, 13, , 17, , 2.0, 4036.0
59, Declare war, 17, , 2, , 2.0, 4038.0
59, Declare war, 17, , 3, , 2.0, 4040.0
59, Declare war, 17, , 4, , 2.0, 4042.0
59, Declare war, 12, , 17, , 2.0, 4044.0
59, Declare war, 14, , 17, , 2.0, 4046.0
59, Declare war, 20, , 17, , 2.0, 4048.0
59, Declare war, 17, , 0, , 2.0, 4050.0
59, Declare war, 18, , 17, , 2.0, 4052.0
59, Declare war, 17, , 1, , 2.0, 4054.0
59, Declare war, 13, , 17, , 2.0, 4056.0
59, Declare war, 17, , 2, , 2.0, 4058.0
59, Declare war, 17, , 3, , 2.0, 4060.0
59, Declare war, 17, , 4, , 2.0, 4062.0
59, Declare war, 12, , 17, , 2.0, 4064.0
59, Declare war, 14, , 17, , 2.0, 4066.0
59, Declare war, 20, , 17, , 2.0, 4068.0
59, Declare war, 17, , 0, , 2.0, 4070.0
59, Declare war, 18, , 17, , 2.0, 4072.0
59, Declare war, 17, , 1, , 2.0, 4074.0
59, Declare war, 13, , 17, , 2.0, 4076.0
59, Declare war, 17, , 2, , 2.0, 4078.0
59, Declare war, 17, , 3, , 2.0, 4080.0
59, Declare war, 17, , 4, , 2.0, 4082.0
59, Declare war, 12, , 17, , 2.0, 4084.0
59, Declare war, 14, , 17, , 2.0, 4086.0
59, Declare war, 20, , 17, , 2.0, 4088.0
59, Declare war, 17, , 12, , 2.0, 4090.0
59, Declare war, 17, , 13, , 2.0, 4092.0
59, Declare war, 17, , 14, , 2.0, 4094.0
59, Declare war, 17, , 18, , 2.0, 4096.0
59, Declare war, 17, , 20, , 2.0, 4098.0
59, Combat, 9, UNIT_MUSKETMAN, 4, UNIT_CROSSBOWMAN, 1.0, 4099.0
59, Combat, 9, UNIT_COURSER, 4, UNIT_KNIGHT, 1.0, 4100.0
59, Death, 4, UNIT_KNIGHT, 9, UNIT_COURSER, 1.0, 4101.0
59, Combat, 9, UNIT_MUSKETMAN, 4, UNIT_CROSSBOWMAN, 1.0, 4102.0
59, Combat, 9, District, 4, UNIT_CROSSBOWMAN, 1.0, 4103.0
59, Combat, 10, UNIT_CROSSBOWMAN, 3, UNIT_SCOUT, 1.0, 4104.0
59, Death, 10, UNIT_CROSSBOWMAN, 3, UNIT_SCOUT, 1.0, 4105.0
59, Combat, 14, UNIT_CROSSBOWMAN, 7, UNIT_SKIRMISHER, 1.0, 4106.0
59, Combat, 14, District, 7, UNIT_SKIRMISHER, 1.0, 4107.0
59, Death, 14, DISTRICT_CITY_CENTER, 7, UNIT_SKIRMISHER, 1.0, 4108.0
