Game Turn, Player, Action, , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 62, 63
8, 18, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
8, 18, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
8, 19, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
8, 19, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
8, 20, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
8, 20, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
8, 21, ,, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
8, 21, Threat and Trust,, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00,,,,,,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00
8, 62, ,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8, 62, Threat and Trust,, 10.16:6:0.00, 10.16:6:0.00, 10.16:6:0.00, 10.16:6:0.00, 10.16:6:0.00, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8, 63, ,, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8, 63, Threat and Trust,, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8, 0, ,,, 14:DIPLO_STATE_ALLIED, 12:DIPLO_STATE_ALLIED, 9:DIPLO_STATE_ALLIED, 23:DIPLO_STATE_ALLIED,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
8, 0, Threat and Trust,,, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:2.00,,,,,,,, 0.00:6:0.00,,,,,,,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
8, 1, ,, 11:DIPLO_STATE_ALLIED,, 10:DIPLO_STATE_ALLIED, 11:DIPLO_STATE_ALLIED, 13:DIPLO_STATE_ALLIED,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
8, 1, Threat and Trust,, 10.16:1:0.00,, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:2.00,,,,,,,, 0.00:6:0.00,,,,,,,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
8, 2, ,, 8:DIPLO_STATE_ALLIED, 10:DIPLO_STATE_ALLIED,, 26:DIPLO_STATE_ALLIED, 10:DIPLO_STATE_ALLIED,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
8, 2, Threat and Trust,, 10.16:1:0.00, 10.16:1:0.00,, 10.16:1:0.00, 10.16:1:2.00,,,,,,,, 0.00:6:0.00,,,,,,,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
8, 3, ,, 10:DIPLO_STATE_ALLIED, 10:DIPLO_STATE_ALLIED, 25:DIPLO_STATE_ALLIED,, 14:DIPLO_STATE_ALLIED,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
8, 3, Threat and Trust,, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00,, 10.16:1:2.00,,,,,,,, 0.00:6:0.00,,,,,,,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
8, 4, ,, 26:DIPLO_STATE_ALLIED, 11:DIPLO_STATE_ALLIED, 13:DIPLO_STATE_ALLIED, 8:DIPLO_STATE_ALLIED,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
8, 4, Threat and Trust,, 10.16:1:2.00, 10.16:1:2.00, 10.16:1:2.00, 10.16:1:2.00,,,,,,,,, 0.00:6:0.00,,,,,,,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
8, 3, ,, 10:DIPLO_STATE_ALLIED, 10:DIPLO_STATE_ALLIED, 25:DIPLO_STATE_ALLIED,, 14:DIPLO_STATE_ALLIED,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
8, 3, Threat and Trust,, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00,, 10.16:1:2.00,,,,,,,, 0.00:6:0.00,,,,,,,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
8, 2, ,, 8:DIPLO_STATE_ALLIED, 10:DIPLO_STATE_ALLIED,, 26:DIPLO_STATE_ALLIED, 10:DIPLO_STATE_ALLIED,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
8, 2, Threat and Trust,, 10.16:1:0.00, 10.16:1:0.00,, 10.16:1:0.00, 10.16:1:2.00,,,,,,,, 0.00:6:0.00,,,,,,,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
9, 5, ,,,,,,,, 22:DIPLO_STATE_ALLIED, 23:DIPLO_STATE_ALLIED, 17:DIPLO_STATE_ALLIED, 16:DIPLO_STATE_ALLIED,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
9, 5, Threat and Trust,,,,,,,, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
9, 6, ,,,,,,, 12:DIPLO_STATE_ALLIED,, 31:DIPLO_STATE_ALLIED, 18:DIPLO_STATE_ALLIED, 15:DIPLO_STATE_ALLIED,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
9, 6, Threat and Trust,,,,,,, 60.16:1:0.00,, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
9, 7, ,,,,,,, 18:DIPLO_STATE_ALLIED, 28:DIPLO_STATE_ALLIED,, 14:DIPLO_STATE_ALLIED, 9:DIPLO_STATE_ALLIED,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
9, 7, Threat and Trust,,,,,,, 60.16:1:0.00, 60.16:1:0.00,, 60.16:1:0.00, 60.16:1:0.00,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
9, 8, ,,,,,,, 13:DIPLO_STATE_ALLIED, 16:DIPLO_STATE_ALLIED, 13:DIPLO_STATE_ALLIED,, 26:DIPLO_STATE_ALLIED,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
9, 8, Threat and Trust,,,,,,, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00,, 60.16:1:0.00,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
9, 9, ,,,,,,, 18:DIPLO_STATE_ALLIED, 18:DIPLO_STATE_ALLIED, 16:DIPLO_STATE_ALLIED, 27:DIPLO_STATE_ALLIED,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
9, 9, Threat and Trust,,,,,,, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
9, 10, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
9, 10, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
9, 11, ,,,,,,, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
9, 11, Threat and Trust,,,,,,, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00
9, 12, ,, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 1:DIPLO_STATE_PATRON,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
9, 12, Threat and Trust,, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00,,,,,,,,,,,,,,,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00
9, 13, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
9, 13, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
9, 14, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
9, 14, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
9, 15, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
9, 15, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
9, 16, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
9, 16, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
9, 17, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
9, 17, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
9, 18, ,, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
9, 18, Threat and Trust,, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
9, 19, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
9, 19, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
9, 20, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
9, 20, Threat and Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:1:0.00
9, 21, ,, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE, 0:DIPLO_STATE_AWARE,,,,,,,, 0:DIPLO_STATE_MINOR_MINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:
9, 21, Threat and Trust,, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00,,,,,,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00
9, 62, ,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9, 62, Threat and Trust,, 10.16:6:0.00, 10.16:6:0.00, 10.16:6:0.00, 10.16:6:0.00, 10.16:6:0.00, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9, 63, ,, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:, 0:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9, 63, Threat and Trust,, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00, 0.00:1:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9, 0, ,,, 14:DIPLO_STATE_ALLIED, 12:DIPLO_STATE_ALLIED, 9:DIPLO_STATE_ALLIED, 23:DIPLO_STATE_ALLIED,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
9, 0, Threat and Trust,,, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:2.00,,,,,,,, 0.00:6:0.00,,,,,, 0.00:6:0.00,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
9, 1, ,, 11:DIPLO_STATE_ALLIED,, 10:DIPLO_STATE_ALLIED, 11:DIPLO_STATE_ALLIED, 13:DIPLO_STATE_ALLIED,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
9, 1, Threat and Trust,, 10.16:1:0.00,, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:2.00,,,,,,,, 0.00:6:0.00,,,,,, 0.00:6:0.00,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
9, 2, ,, 8:DIPLO_STATE_ALLIED, 10:DIPLO_STATE_ALLIED,, 26:DIPLO_STATE_ALLIED, 10:DIPLO_STATE_ALLIED,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
9, 2, Threat and Trust,, 10.16:1:0.00, 10.16:1:0.00,, 10.16:1:0.00, 10.16:1:2.00,,,,,,,, 0.00:6:0.00,,,,,, 0.00:6:0.00,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
9, 3, ,, 10:DIPLO_STATE_ALLIED, 10:DIPLO_STATE_ALLIED, 25:DIPLO_STATE_ALLIED,, 14:DIPLO_STATE_ALLIED,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
9, 3, Threat and Trust,, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00,, 10.16:1:2.00,,,,,,,, 0.00:6:0.00,,,,,, 0.00:6:0.00,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
9, 4, ,, 26:DIPLO_STATE_ALLIED, 11:DIPLO_STATE_ALLIED, 13:DIPLO_STATE_ALLIED, 8:DIPLO_STATE_ALLIED,,,,,,,,, 1:DIPLO_STATE_INFLUENTIAL,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
9, 4, Threat and Trust,, 10.16:1:2.00, 10.16:1:2.00, 10.16:1:2.00, 10.16:1:2.00,,,,,,,,, 0.00:6:0.00,,,,,, 0.00:6:0.00,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
9, 2, ,, 8:DIPLO_STATE_ALLIED, 10:DIPLO_STATE_ALLIED,, 26:DIPLO_STATE_ALLIED, 10:DIPLO_STATE_ALLIED,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
9, 2, Threat and Trust,, 10.16:1:0.00, 10.16:1:0.00,, 10.16:1:0.00, 10.16:1:2.00,,,,,,,, 0.00:6:0.00,,, 0.00:6:0.00,,, 0.00:6:0.00,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
9, 0, ,,, 14:DIPLO_STATE_ALLIED, 12:DIPLO_STATE_ALLIED, 9:DIPLO_STATE_ALLIED, 23:DIPLO_STATE_ALLIED,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
9, 0, Threat and Trust,,, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:2.00,,,,,,,, 0.00:6:0.00,,, 0.00:6:0.00,,, 0.00:6:0.00,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
9, 3, ,, 10:DIPLO_STATE_ALLIED, 10:DIPLO_STATE_ALLIED, 25:DIPLO_STATE_ALLIED,, 14:DIPLO_STATE_ALLIED,,,,,,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 0:DIPLO_STATE_NO_INFLUENCE,,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
9, 3, Threat and Trust,, 10.16:1:0.00, 10.16:1:0.00, 10.16:1:0.00,, 10.16:1:2.00,,,,,,,, 0.00:6:0.00,,, 0.00:6:0.00,,, 0.00:6:0.00,,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
10, 5, ,,,,,,,, 16:DIPLO_STATE_ALLIED, 17:DIPLO_STATE_ALLIED, 13:DIPLO_STATE_ALLIED, 15:DIPLO_STATE_ALLIED,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
10, 5, Threat and Trust,,,,,,,, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
10, 6, ,,,,,,, 13:DIPLO_STATE_ALLIED,, 30:DIPLO_STATE_ALLIED, 17:DIPLO_STATE_ALLIED, 17:DIPLO_STATE_ALLIED,, 0:DIPLO_STATE_NO_INFLUENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0:DIPLO_STATE_FREE_CITIES_NEUTRAL, 0:
10, 6, Threat and Trust,,,,,,, 60.16:1:0.00,, 60.16:1:0.00, 60.16:1:0.00, 60.16:1:0.00,, 0.00:6:0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.00:6:0.00, 0.00:6:0.00
